PRICE,BEDS,TYPE,BATH,PROPERTYSQFT,LATITUDE,LONGITUDE,ZIPCODE,BOROUGH,NEIGHBORHOOD,PRICE_PER_SQFT
868000.0,3.0,House,2.0,2184.207862,40.7158631,-73.8843791,11379,Queens,Ridgewood - Forest Hills,397.39807511049054
1770000.0,7.0,Multi-family home,4.0,2184.207862,40.7885034,-73.8393008,11356,Queens,Flushing - Clearview,810.3624342690878
899000.0,5.0,Multi-family home,3.0,1480.0,40.7253273,-73.8900898,11378,Queens,West Queens,607.4324324324324
818000.0,3.0,House,3.0,2184.207862,40.7396171,-73.8267571,11367,Queens,Fresh Meadows,374.5064809220982
409000.0,4.0,House,2.0,2184.207862,40.726173,-73.8202303,11367,Queens,Fresh Meadows,187.2532404610491
259000.0,1.0,Co-op,1.0,2184.207862,40.7199582,-73.8357232,11375,Queens,Ridgewood - Forest Hills,118.57845789587218
850000.0,6.0,House,3.0,2280.0,40.6681319,-73.9948468,11215,Brooklyn,Downtown - Heights - Park Slope,372.8070175438597
495000.0,2.0,House,2.0,953.0,40.6233738,-74.1599502,10303,Staten Island,Port Richmond,519.4123819517314
825000.0,2.0,Co-op,1.0,800.0,40.660279,-73.978949,11215,Brooklyn,Downtown - Heights - Park Slope,1031.25
1075000.0,4.0,Co-op,2.0,1800.0,40.7487647,-73.8834851,11372,Queens,West Queens,597.2222222222222
1950000.0,5.0,House,4.0,4000.0,40.9057349,-73.9111699,10471,Bronx,Kingsbridge - Riverdale,487.5
578000.0,2.0,Condo,2.0,900.0,40.7265287,-73.8933039,11378,Queens,West Queens,642.2222222222222
629000.0,3.0,Condo,2.0,1360.0,40.6063017,-74.0157592,11228,Brooklyn,Bensonhurst - Bay Ridge,462.5
329900.0,2.0,Condo,2.0,993.0,40.6689793,-73.8476549,11414,Queens,Southwest Queens,332.2255790533736
1788888.0,4.0,House,4.0,2184.207862,40.7892182,-73.7997874,11357,Queens,Flushing - Clearview,819.0099628896949
899000.0,5.0,House,2.0,2184.0,40.565557,-74.1329192,10306,Staten Island,South Beach - Tottenville,411.6300366300366
2150000.0,3.0,Condo,1.0,750.0,40.7696597,-73.962084,10021,Manhattan,Upper East Side,2866.6666666666665
1290000.0,3.0,House,2.0,2905.0,40.8964834,-73.899354,10471,Bronx,Kingsbridge - Riverdale,444.0619621342513
109000.0,1.0,Co-op,1.0,2184.207862,40.8768714,-73.8742644,10467,Bronx,Fordham - Bronx Park,49.903675330695236
545000.0,6.0,House,3.0,1344.0,40.5804254,-74.1110462,10306,Staten Island,South Beach - Tottenville,405.5059523809524
307000.0,2.0,Co-op,1.0,960.0,40.8802558,-73.9168342,10463,Bronx,Kingsbridge - Riverdale,319.7916666666667
595000.0,1.0,Condo,1.0,750.0,40.726984,-73.9769367,10009,Manhattan,Union Square - Lower East Side,793.3333333333334
1088888.0,5.0,House,4.0,2452.0,40.5908557,-74.1037852,10304,Staten Island,Stapleton - St. George,444.0815660685155
650000.0,3.0,Townhouse,2.0,1912.0,40.8697126,-73.8565137,10469,Bronx,Northeast Bronx,339.9581589958159
949999.0,5.0,Multi-family home,3.0,1740.0,40.6778227,-73.8350282,11417,Queens,Southwest Queens,545.9764367816092
879000.0,4.0,Multi-family home,2.0,1998.0,40.8527278,-73.833506,10461,Bronx,Pelham - Throgs Neck,439.93993993993996
850000.0,6.0,House,4.0,2886.0,40.6085633,-73.7686771,11691,Queens,Rockaway,294.5252945252945
675000.0,2.0,Co-op,2.0,1200.0,40.6168668,-74.0380928,11209,Brooklyn,Bensonhurst - Bay Ridge,562.5
199000.0,2.0,House,1.0,900.0,40.6281757,-74.1797234,10303,Staten Island,Port Richmond,221.11111111111111
395000.0,3.0,House,1.0,430.0,40.7068323,-74.0083798,10005,Manhattan,Lower Manhattan,918.6046511627907
368000.0,2.0,Co-op,2.0,2184.207862,40.784673,-73.775263,11360,Queens,Flushing - Clearview,168.4821332265674
999999.0,5.0,Multi-family home,2.0,2754.0,40.5509337,-74.1745249,10312,Staten Island,South Beach - Tottenville,363.1078431372549
374900.0,1.0,Condo,1.0,782.0,40.8778771,-73.9188767,10463,Bronx,Kingsbridge - Riverdale,479.4117647058824
365000.0,2.0,Co-op,1.0,2184.207862,40.7493341,-73.8834178,11372,Queens,West Queens,167.10863757526388
999000.0,7.0,Multi-family home,3.0,3036.0,40.8214661,-73.9132049,10451,Bronx,High Bridge - Morrisania,329.0513833992095
825000.0,3.0,House,2.0,2184.207862,40.7291225,-73.8672746,11374,Queens,Ridgewood - Forest Hills,377.71130410847314
889000.0,3.0,House,2.0,2184.207862,40.9086225,-73.9024315,10471,Bronx,Kingsbridge - Riverdale,407.0125446696153
225000.0,2.0,Co-op,1.0,789.0,40.6189484,-74.1071576,10301,Staten Island,Stapleton - St. George,285.17110266159693
799500.0,2.0,House,2.0,2250.0,40.5017889,-74.2393231,10307,Staten Island,South Beach - Tottenville,355.3333333333333
779000.0,2.0,House,2.0,2184.207862,40.6134102,-73.927727,11234,Brooklyn,Canarsie - Flatlands,356.6510374551522
1880000.0,7.0,Multi-family home,2.0,3240.0,40.6327207,-74.0236917,11209,Brooklyn,Bensonhurst - Bay Ridge,580.2469135802469
480000.0,3.0,Co-op,2.0,2184.207862,40.8890266,-73.9131785,10463,Bronx,Kingsbridge - Riverdale,219.7593042085662
820000.0,4.0,House,3.0,2184.207862,40.7154424,-73.8098159,11432,Queens,Jamaica,375.4221446896339
385000.0,2.0,Co-op,1.0,800.0,40.7865407,-73.8018825,11357,Queens,Flushing - Clearview,481.25
709999.0,4.0,House,2.0,2184.207862,40.6736664,-73.7504403,11413,Queens,Southeast Queens,325.06017964328703
699000.0,3.0,House,2.0,1500.0,40.6785308,-73.8130811,11420,Queens,Southwest Queens,466.0
649000.0,3.0,Condo,2.0,1400.0,40.5895025,-73.9579253,11235,Brooklyn,Coney Island - Sheepshead Bay,463.57142857142856
529000.0,3.0,Townhouse,2.5,1618.0,40.5781324,-74.1603451,10314,Staten Island,Willowbrook,326.946847960445
325000.0,2.0,Co-op,1.0,750.0,40.78987,-73.9483335,10029,Manhattan,East Harlem,433.3333333333333
999000.0,3.0,House,1.0,1392.0,40.6123969,-73.9422162,11229,Brooklyn,Coney Island - Sheepshead Bay,717.6724137931035
160000.0,3.0,House,2.5,1064.0,40.6845061,-73.7950299,11436,Queens,Jamaica,150.37593984962405
699000.0,1.0,Co-op,1.0,2184.207862,40.6938368,-73.9941354,11201,Brooklyn,Downtown - Heights - Park Slope,320.0244867537245
615000.0,3.0,Condo,2.0,1165.0,40.5755355,-73.9735905,11224,Brooklyn,Coney Island - Sheepshead Bay,527.8969957081545
249000.0,2.0,Co-op,1.0,800.0,40.8224877,-73.8109803,10465,Bronx,Pelham - Throgs Neck,311.25
1290000.0,3.0,Townhouse,2.0,1998.0,40.6021136,-73.9764056,11223,Brooklyn,Coney Island - Sheepshead Bay,645.6456456456457
850000.0,4.0,Multi-family home,2.0,2375.0,40.5382166,-74.2235176,10309,Staten Island,South Beach - Tottenville,357.89473684210526
588000.0,3.0,House,2.0,1140.0,40.627807,-74.11527,10310,Staten Island,Port Richmond,515.7894736842105
1790000.0,4.0,House,2.0,2184.207862,40.7143213,-73.85144,11375,Queens,Ridgewood - Forest Hills,819.5190719444447
1175000.0,9.0,Multi-family home,3.0,2184.207862,40.7579132,-73.8760761,11369,Queens,West Queens,537.9524634272193
579000.0,4.0,House,2.0,2184.207862,40.8454504,-73.81776,10465,Bronx,Pelham - Throgs Neck,265.08466070158295
249000.0,1.0,Co-op,1.0,850.0,40.8789773,-73.916004,10463,Bronx,Kingsbridge - Riverdale,292.94117647058823
2480000.0,3.0,House,2.0,3600.0,40.7754585,-73.8125494,11354,Queens,Flushing - Clearview,688.8888888888889
999000.0,4.0,Multi-family home,3.0,2270.0,40.8614806,-73.8513941,10469,Bronx,Northeast Bronx,440.08810572687224
228500.0,1.0,Co-op,1.0,750.0,40.7115099,-73.82872,11415,Queens,Southwest Queens,304.6666666666667
305000.0,2.0,Co-op,1.0,2184.207862,40.783465,-73.7990603,11357,Queens,Flushing - Clearview,139.63872454919309
1500000.0,6.0,Multi-family home,2.0,3600.0,40.8082664,-73.9550742,10027,Manhattan,Central Harlem - Morningside Heights,416.6666666666667
778000.0,4.0,Multi-family home,3.0,2185.0,40.6308436,-74.1204059,10310,Staten Island,Port Richmond,356.0640732265446
850000.0,3.0,House,2.0,1320.0,40.7907048,-73.8110968,11357,Queens,Flushing - Clearview,643.939393939394
428000.0,3.0,House,3.0,2184.207862,40.6274951,-73.915694,11234,Brooklyn,Canarsie - Flatlands,195.95204625263818
639000.0,1.0,Co-op,1.0,2184.207862,40.77172,-73.9467052,10028,Manhattan,Upper East Side,292.55457372765375
835000.0,3.0,House,2.0,2184.207862,40.6226706,-73.9327329,11234,Brooklyn,Canarsie - Flatlands,382.2896229461516
1250000.0,3.0,House,2.0,1560.0,40.7756208,-73.7758933,11360,Queens,Flushing - Clearview,801.2820512820513
1695000.0,5.0,House,3.0,2160.0,40.633504,-74.034181,11209,Brooklyn,Bensonhurst - Bay Ridge,784.7222222222222
502900.0,4.0,House,2.0,1440.0,40.6958663,-73.7450046,11411,Queens,Southeast Queens,349.2361111111111
749000.0,4.0,Multi-family home,2.0,1420.0,40.8547724,-73.8583315,10461,Bronx,Pelham - Throgs Neck,527.4647887323944
529000.0,5.0,Multi-family home,2.0,2248.0,40.5952037,-73.7634372,11691,Queens,Rockaway,235.3202846975089
705000.0,2.0,House,2.0,2184.207862,40.727192,-73.883684,11379,Queens,Ridgewood - Forest Hills,322.7714780563316
549000.0,1.0,Co-op,1.0,2184.207862,40.7662222,-73.9516342,10021,Manhattan,Upper East Side,251.34970418854758
335000.0,2.0,Co-op,1.0,745.0,40.7517899,-73.88467,11372,Queens,West Queens,449.66442953020135
599000.0,3.0,House,2.0,2184.207862,40.5853206,-73.8221893,11694,Queens,Rockaway,274.2412983769399
334999.0,1.0,Townhouse,2.0,1059.0,40.560143,-74.1854357,10312,Staten Island,South Beach - Tottenville,316.33522190745987
295000.0,1.0,Co-op,1.0,2184.207862,40.883124,-73.9164633,10463,Bronx,Kingsbridge - Riverdale,135.06040571151465
560000.0,3.0,House,2.0,2184.207862,40.824234,-73.84638,10473,Bronx,Pelham - Throgs Neck,256.3858549099939
549000.0,1.0,Co-op,1.0,2184.207862,40.7662222,-73.9516342,10021,Manhattan,Upper East Side,251.34970418854758
335000.0,2.0,Co-op,1.0,745.0,40.7517899,-73.88467,11372,Queens,West Queens,449.66442953020135
334999.0,1.0,Townhouse,2.0,1059.0,40.560143,-74.1854357,10312,Staten Island,South Beach - Tottenville,316.33522190745987
295000.0,1.0,Co-op,1.0,2184.207862,40.883124,-73.9164633,10463,Bronx,Kingsbridge - Riverdale,135.06040571151465
799000.0,3.0,House,2.0,2279.0,40.6131995,-73.9019711,11234,Brooklyn,Canarsie - Flatlands,350.5923650724002
720000.0,3.0,Condo,2.0,1046.0,40.6873745,-73.9264057,11221,Brooklyn,Williamsburg - Bushwick,688.3365200764819
850000.0,3.0,House,2.0,2184.207862,40.6699378,-73.8213422,11420,Queens,Southwest Queens,389.1571012026693
750000.0,3.0,Multi-family home,2.0,2184.207862,40.5931071,-73.9753582,11223,Brooklyn,Coney Island - Sheepshead Bay,343.37391282588464
625000.0,5.0,Multi-family home,2.5,2184.207862,40.679665,-73.8819497,11208,Brooklyn,East New York,286.14492735490387
650000.0,2.0,House,2.0,896.0,40.7452362,-73.7204545,11426,Queens,Southeast Queens,725.4464285714286
580000.0,1.0,Co-op,1.0,2184.207862,40.7657861,-73.9842196,10019,Manhattan,Chelsea - Clinton,265.54249258535083
887785.0,2.0,Co-op,2.0,2184.207862,40.7462427,-73.8259167,11355,Queens,Flushing - Clearview,406.45627893083736
499999.0,3.0,Condo,1.0,701.0,40.5925315,-73.9574046,11229,Brooklyn,Coney Island - Sheepshead Bay,713.2653352353781
988000.0,4.0,House,2.5,2400.0,40.5945187,-74.0904783,10304,Staten Island,Stapleton - St. George,411.6666666666667
764600.0,4.0,House,2.0,1884.0,40.5496155,-74.1391082,10308,Staten Island,South Beach - Tottenville,405.8386411889597
699900.0,1.0,Condo,1.0,2184.207862,40.745068,-73.949763,11101,Queens,Long Island City - Astoria,320.4365354491156
999000.0,2.0,Co-op,2.0,2184.207862,40.7617289,-73.9502411,10044,Manhattan,Upper East Side,457.37405188407837
188000.0,3.0,Co-op,1.0,2184.207862,40.7511899,-73.90201,11377,Queens,West Queens,86.07239414835509
499900.0,3.0,House,2.0,1232.0,40.5527401,-74.1995549,10312,Staten Island,South Beach - Tottenville,405.762987012987
545000.0,1.0,Co-op,1.0,2184.207862,40.7863158,-73.9702042,10024,Manhattan,Upper West Side,249.5183766534762
705000.0,2.0,Condo,2.0,2184.207862,40.7135957,-73.8863491,11379,Queens,Ridgewood - Forest Hills,322.7714780563316
1289000.0,4.0,House,4.0,2184.207862,40.7445255,-73.7137434,11004,Queens,Southeast Queens,590.1452981767537
389000.0,2.0,Co-op,1.0,2184.207862,40.7317199,-73.90176,11378,Queens,West Queens,178.09660278569217
350000.0,2.0,Co-op,1.0,2184.207862,40.6397364,-74.0186847,11220,Brooklyn,Sunset Park,160.24115931874618
1289000.0,4.0,House,4.0,2184.207862,40.7445255,-73.7137434,11004,Queens,Southeast Queens,590.1452981767537
499900.0,3.0,House,2.0,1232.0,40.5527401,-74.1995549,10312,Staten Island,South Beach - Tottenville,405.762987012987
350000.0,2.0,Co-op,1.0,2184.207862,40.6397364,-74.0186847,11220,Brooklyn,Sunset Park,160.24115931874618
295000.0,3.0,Condo,1.0,2184.207862,40.8153693,-73.9384161,10037,Manhattan,Central Harlem - Morningside Heights,135.06040571151465
918000.0,4.0,Multi-family home,3.0,2184.207862,40.7093093,-73.8548324,11375,Queens,Ridgewood - Forest Hills,420.2896692988828
1799000.0,4.0,Multi-family home,3.0,3176.0,40.7196606,-73.8507871,11375,Queens,Ridgewood - Forest Hills,566.4357682619648
989000.0,4.0,Multi-family home,2.0,1827.0,40.5927382,-73.9536851,11229,Brooklyn,Coney Island - Sheepshead Bay,541.3245758073344
890000.0,5.0,Multi-family home,2.0,2144.0,40.5960203,-74.0673498,10305,Staten Island,Stapleton - St. George,415.1119402985075
469888.0,2.0,Condo,2.0,1164.0,40.8480712,-73.7861809,10464,Bronx,Pelham - Throgs Neck,403.68384879725085
310000.0,2.0,Co-op,1.0,2184.207862,40.8255972,-73.9529963,10031,Manhattan,Washington Heights - Inwood,141.92788396803232
479000.0,1.0,Co-op,1.0,2184.207862,40.788879,-73.9794905,10024,Manhattan,Upper West Side,219.30147232479834
1290000.0,4.0,House,3.0,2184.207862,40.7848355,-73.8276854,11357,Queens,Flushing - Clearview,590.6031300605216
899000.0,3.0,House,2.0,2184.207862,40.7523748,-73.7900912,11358,Queens,Flushing - Clearview,411.59086350729376
659000.0,3.0,Co-op,2.0,1300.0,40.8224429,-73.8109606,10465,Bronx,Pelham - Throgs Neck,506.9230769230769
1150000.0,5.0,House,3.0,2184.207862,40.6529502,-73.8400922,11414,Queens,Southwest Queens,526.5066663330232
499000.0,5.0,Multi-family home,2.0,2184.207862,40.6601399,-73.9354891,11203,Brooklyn,East Flatbush - Flatbush,228.45811000015527
725000.0,3.0,House,2.0,1476.0,40.5582278,-74.1173549,10306,Staten Island,South Beach - Tottenville,491.19241192411926
929000.0,3.0,Condo,2.0,2184.207862,40.7459681,-73.7331069,11362,Queens,Bayside - Little Neck,425.32582002032916
629000.0,2.0,Co-op,2.0,1600.0,40.7564761,-73.7212008,11005,Queens,Southeast Queens,393.125
285000.0,3.0,House,1.0,1428.0,40.6384738,-74.1714633,10303,Staten Island,Port Richmond,199.57983193277312
315000.0,2.0,Co-op,1.0,2184.207862,40.7758184,-73.907993,11105,Queens,Long Island City - Astoria,144.21704338687155
698000.0,2.0,Condo,2.0,824.0,40.7616652,-73.826414,11354,Queens,Flushing - Clearview,847.0873786407767
849000.0,4.0,House,3.0,2184.207862,40.7299635,-73.7195673,11426,Queens,Southeast Queens,388.69926931890143
1775000.0,6.0,Townhouse,4.0,4900.0,40.8685757,-73.9220436,10034,Manhattan,Washington Heights - Inwood,362.2448979591837
465000.0,2.0,House,2.0,988.0,40.8285177,-73.8155198,10465,Bronx,Pelham - Throgs Neck,470.64777327935224
699000.0,3.0,Multi-family home,2.5,2034.0,40.8665092,-73.8574012,10469,Bronx,Northeast Bronx,343.65781710914456
799000.0,3.0,House,2.0,864.0,40.5593089,-74.1264964,10306,Staten Island,South Beach - Tottenville,924.7685185185185
290000.0,1.0,Condo,1.0,2184.207862,40.7255887,-73.8589005,11374,Queens,Ridgewood - Forest Hills,132.77124629267541
575000.0,5.0,House,3.0,2076.0,40.8965002,-73.8585406,10466,Bronx,Northeast Bronx,276.97495183044316
290000.0,1.0,Condo,1.0,2184.207862,40.7255887,-73.8589005,11374,Queens,Ridgewood - Forest Hills,132.77124629267541
2750000.0,3.0,House,5.0,4600.0,40.6126355,-73.909459,11234,Brooklyn,Canarsie - Flatlands,597.8260869565217
495000.0,2.0,Condo,1.0,766.0,40.8525968,-73.9352912,10033,Manhattan,Washington Heights - Inwood,646.2140992167102
1199000.0,4.0,Multi-family home,4.0,2279.0,40.545515,-74.156447,10308,Staten Island,South Beach - Tottenville,526.1079420798596
605000.0,3.0,Co-op,2.0,1500.0,40.8818819,-73.921791,10463,Bronx,Kingsbridge - Riverdale,403.3333333333333
550000.0,2.0,Co-op,1.0,2184.207862,40.6487997,-74.0024232,11232,Brooklyn,Sunset Park,251.80753607231543
768000.0,3.0,House,2.0,1065.0,40.7693375,-73.7854318,11361,Queens,Bayside - Little Neck,721.1267605633802
2099000.0,3.0,Condo,2.0,1711.0,40.7019735,-73.9869044,11201,Brooklyn,Downtown - Heights - Park Slope,1226.7679719462303
575000.0,3.0,Co-op,2.0,1480.0,40.5886056,-73.9394034,11235,Brooklyn,Coney Island - Sheepshead Bay,388.5135135135135
639000.0,3.0,House,2.0,1224.0,40.832149,-73.8265941,10465,Bronx,Pelham - Throgs Neck,522.0588235294117
525000.0,3.0,Co-op,1.0,2184.207862,40.7774246,-73.98562,10023,Manhattan,Upper West Side,240.36173897811926
850000.0,3.0,House,2.5,2160.0,40.5931048,-74.0663488,10305,Staten Island,Stapleton - St. George,393.51851851851853
674999.0,5.0,Multi-family home,2.0,2600.0,40.8315561,-73.8872273,10460,Bronx,Crotona - Tremont,259.615
345000.0,1.0,Condo,1.0,2184.207862,40.7135571,-73.7901901,11432,Queens,Jamaica,157.95199989990695
788888.0,5.0,Multi-family home,2.0,3443.0,40.6255174,-73.9205183,11234,Brooklyn,Canarsie - Flatlands,229.12808597153645
379000.0,2.0,Co-op,2.0,1160.0,40.6320616,-73.9452586,11210,Brooklyn,East Flatbush - Flatbush,326.7241379310345
699000.0,4.0,Multi-family home,2.0,2184.207862,40.6963847,-73.8472713,11418,Queens,Southwest Queens,320.0244867537245
250000.0,1.0,Co-op,1.0,900.0,40.880985,-73.9102329,10463,Bronx,Kingsbridge - Riverdale,277.77777777777777
1120000.0,3.0,House,2.0,2184.207862,40.7639092,-73.7205952,11362,Queens,Bayside - Little Neck,512.7717098199878
858000.0,2.0,House,2.0,2184.207862,40.7329998,-73.8824499,11373,Queens,West Queens,392.81975627281207
1275000.0,1.0,Co-op,1.0,1000.0,40.7635661,-73.9941366,10036,Manhattan,Chelsea - Clinton,1275.0
1070000.0,4.0,House,2.0,2192.0,40.5991039,-74.067279,10305,Staten Island,Stapleton - St. George,488.13868613138686
895000.0,2.0,Co-op,2.0,2184.207862,40.7824047,-73.979261,10024,Manhattan,Upper West Side,409.75953597222235
1250000.0,6.0,House,3.0,2400.0,40.8392843,-73.8243081,10465,Bronx,Pelham - Throgs Neck,520.8333333333334
1788000.0,6.0,Multi-family home,5.0,2184.207862,40.7494508,-73.8284569,11355,Queens,Flushing - Clearview,818.603408176909
799000.0,4.0,Multi-family home,3.0,1344.0,40.6398093,-73.9109383,11236,Brooklyn,Canarsie - Flatlands,594.4940476190476
879000.0,3.0,House,2.0,2184.207862,40.714999,-73.878128,11379,Queens,Ridgewood - Forest Hills,402.4342258319368
963000.0,4.0,Multi-family home,4.0,2400.0,40.5168606,-74.2375349,10307,Staten Island,South Beach - Tottenville,401.25
998000.0,11.0,Multi-family home,6.0,2184.207862,40.6186409,-73.9389327,11234,Brooklyn,Canarsie - Flatlands,456.91622000031055
950000.0,2.0,Co-op,1.0,1000.0,40.7759205,-73.9861034,10023,Manhattan,Upper West Side,950.0
410000.0,2.0,Condo,1.0,2184.207862,40.5800127,-74.1614787,10314,Staten Island,Willowbrook,187.71107234481696
269000.0,1.0,Co-op,1.0,900.0,40.7125699,-73.79318,11432,Queens,Jamaica,298.8888888888889
1195000.0,11.0,Multi-family home,6.0,2184.207862,40.8526383,-73.8850533,10458,Bronx,Fordham - Bronx Park,547.1091011025762
550000.0,2.0,Co-op,1.0,1069.0,40.7192373,-73.846265,11375,Queens,Ridgewood - Forest Hills,514.4995322731525
2800000.0,16.0,Multi-family home,16.0,10720.0,40.6215159,-73.9961566,11219,Brooklyn,Borough Park,261.1940298507463
940000.0,9.0,Multi-family home,4.0,2184.207862,40.6946299,-73.8051802,11435,Queens,Jamaica,430.36197074177545
865000.0,3.0,House,3.0,2184.207862,40.7359218,-73.9035224,11377,Queens,West Queens,396.024579459187
690000.0,3.0,House,2.0,1284.0,40.5884822,-74.0735337,10305,Staten Island,Stapleton - St. George,537.3831775700935
330000.0,3.0,Co-op,1.0,2184.207862,40.6994276,-73.8518226,11421,Queens,Southwest Queens,151.08452164338925
619000.0,2.0,Co-op,2.0,1200.0,40.5768871,-73.9542132,11235,Brooklyn,Coney Island - Sheepshead Bay,515.8333333333334
899000.0,3.0,House,1.0,1050.0,40.6141485,-74.1643422,10314,Staten Island,Willowbrook,856.1904761904761
1175000.0,2.0,House,2.0,1144.0,40.6314389,-74.0378384,11209,Brooklyn,Bensonhurst - Bay Ridge,1027.097902097902
1395000.0,2.0,Condo,2.0,1793.0,40.780245,-73.9827963,10023,Manhattan,Upper West Side,778.0256553262689
800000.0,2.0,Co-op,2.0,2184.207862,40.7535399,-73.8868899,11372,Queens,West Queens,366.265507014277
499000.0,2.0,Co-op,1.0,686.0,40.7615546,-73.9923686,10036,Manhattan,Chelsea - Clinton,727.405247813411
1625000.0,4.0,House,4.0,2743.0,40.7895034,-73.9769713,10024,Manhattan,Upper West Side,592.4170616113744
799999.0,3.0,House,3.0,1444.0,40.7110987,-73.741186,11429,Queens,Southeast Queens,554.0159279778393
1139000.0,4.0,House,4.0,3150.0,40.5308796,-74.1913113,10312,Staten Island,South Beach - Tottenville,361.58730158730157
529000.0,3.0,House,2.0,1650.0,40.8061399,-73.8579944,10473,Bronx,Pelham - Throgs Neck,320.6060606060606
300000.0,3.0,Co-op,1.0,1200.0,40.5862693,-73.9407123,11235,Brooklyn,Coney Island - Sheepshead Bay,250.0
799000.0,5.0,House,4.0,1802.0,40.5957485,-73.9862201,11214,Brooklyn,Bensonhurst - Bay Ridge,443.39622641509436
869000.0,6.0,Multi-family home,3.0,1526.0,40.8505252,-73.856443,10461,Bronx,Pelham - Throgs Neck,569.4626474442988
749000.0,3.0,House,2.0,1480.0,40.8534458,-73.8484651,10461,Bronx,Pelham - Throgs Neck,506.0810810810811
240900.0,2.0,Co-op,1.0,875.0,40.8797408,-73.9204193,10463,Bronx,Kingsbridge - Riverdale,275.3142857142857
1295000.0,3.0,House,1.0,2184.207862,40.7493551,-73.9158547,11104,Queens,Long Island City - Astoria,592.8922894793609
549000.0,5.0,House,2.0,1716.0,40.5721728,-74.0972787,10306,Staten Island,South Beach - Tottenville,319.9300699300699
129000.0,1.0,Co-op,1.0,750.0,40.8995193,-73.8623678,10470,Bronx,Northeast Bronx,172.0
475000.0,3.0,House,2.0,900.0,40.6158816,-74.0822185,10304,Staten Island,Stapleton - St. George,527.7777777777778
980000.0,4.0,Multi-family home,3.0,1408.0,40.611841,-73.92961,11234,Brooklyn,Canarsie - Flatlands,696.0227272727273
1199000.0,4.0,Multi-family home,2.0,1824.0,40.6119254,-74.0084031,11228,Brooklyn,Bensonhurst - Bay Ridge,657.3464912280701
1299999.0,5.0,Townhouse,5.0,3134.0,40.5883339,-73.7934039,11692,Queens,Rockaway,414.80504148053603
265000.0,2.0,Co-op,1.0,1100.0,40.6068092,-73.9590334,11229,Brooklyn,Coney Island - Sheepshead Bay,240.9090909090909
262500.0,1.0,Co-op,1.0,2184.207862,40.8819467,-73.9200169,10463,Bronx,Kingsbridge - Riverdale,120.18086948905963
2699000.0,7.0,House,6.0,11250.0,40.6087694,-74.0597773,10305,Staten Island,Stapleton - St. George,239.9111111111111
1200000.0,4.0,House,4.0,3300.0,40.8580056,-73.8365535,10469,Bronx,Northeast Bronx,363.6363636363636
850000.0,1.0,Co-op,1.0,2184.207862,40.729293,-74.003447,10014,Manhattan,Greenwich Village - SoHo,389.1571012026693
2699000.0,7.0,House,6.0,11250.0,40.6087694,-74.0597773,10305,Staten Island,Stapleton - St. George,239.9111111111111
989000.0,6.0,House,4.0,2720.0,40.5119454,-74.2470716,10307,Staten Island,South Beach - Tottenville,363.6029411764706
1200000.0,4.0,House,4.0,3300.0,40.8580056,-73.8365535,10469,Bronx,Northeast Bronx,363.6363636363636
899999.0,5.0,Multi-family home,3.0,1800.0,40.9016185,-73.8999396,10471,Bronx,Kingsbridge - Riverdale,499.99944444444446
2780000.0,5.0,House,6.0,3045.0,40.7967438,-73.8160751,11357,Queens,Flushing - Clearview,912.9720853858785
999000.0,2.0,Co-op,1.0,1050.0,40.7921116,-73.9731768,10025,Manhattan,Upper West Side,951.4285714285714
699000.0,6.0,Multi-family home,2.0,2184.207862,40.6373525,-73.9344092,11203,Brooklyn,East Flatbush - Flatbush,320.0244867537245
60000.0,3.0,Condo,1.0,445.0,40.7613979,-73.9746128,10022,Manhattan,Gramercy Park - Murray Hill,134.8314606741573
499999.0,4.0,House,2.0,1248.0,40.6289462,-74.1388487,10302,Staten Island,Port Richmond,400.64022435897436
599999.0,3.0,House,2.0,1272.0,40.6111849,-74.0753235,10305,Staten Island,Stapleton - St. George,471.69732704402514
725000.0,4.0,House,2.0,2000.0,40.6199521,-74.1237895,10314,Staten Island,Willowbrook,362.5
998888.0,3.0,House,2.0,1780.0,40.6117545,-74.0323281,11209,Brooklyn,Bensonhurst - Bay Ridge,561.1730337078652
980000.0,3.0,Multi-family home,4.0,2700.0,40.586018,-73.9252126,11229,Brooklyn,Coney Island - Sheepshead Bay,362.962962962963
800000.0,3.0,House,2.0,2184.207862,40.71593,-73.8858453,11379,Queens,Ridgewood - Forest Hills,366.265507014277
1299000.0,3.0,House,4.0,4450.0,40.854862,-73.7906694,10464,Bronx,Pelham - Throgs Neck,291.91011235955057
799000.0,3.0,House,2.0,1128.0,40.6169213,-73.9415274,11234,Brooklyn,Canarsie - Flatlands,708.3333333333334
995000.0,3.0,House,2.0,3080.0,40.8513854,-73.854324,10461,Bronx,Pelham - Throgs Neck,323.05194805194805
1250000.0,5.0,House,3.0,2295.0,40.617019,-73.9878352,11204,Brooklyn,Borough Park,544.6623093681917
1275000.0,3.0,Multi-family home,4.0,2184.207862,40.7675169,-73.7439734,11363,Queens,Bayside - Little Neck,583.735651804004
749999.0,6.0,Multi-family home,3.0,3150.0,40.8453955,-73.868163,10462,Bronx,Pelham - Throgs Neck,238.09492063492064
2650000.0,5.0,Townhouse,4.0,4100.0,40.6711016,-73.9473427,11213,Brooklyn,Bedford Stuyvesant - Crown Heights,646.3414634146342
999000.0,2.0,Co-op,1.0,2184.207862,40.7866659,-73.974142,10024,Manhattan,Upper West Side,457.37405188407837
