ZipCode,Population,PopulationDensity,MedianHouseholdIncome,DiversityIndex,FamilyHousehold,SingleHousehold,AvgMonthlyArrests,entertainment_and_recreation,financial_services,food_and_beverage,home_services,parking_and_automotive_services,professional_services,retail_services,transportation,TotalBusinesses,BusinessTypeCount,AvgMonthlyNoiseComplaints,cultural_facility,education_facility,health_services,public_safety,recreational_facility,religious_institution,transportation_facility,passenger_count,BusinessDensity,ArrestsPerCapita,NoiseComplaintsPerCapita,FamilyHouseholdRatio,cultural_facility_density,education_facility_density,health_services_density,public_safety_density,recreational_facility_density,religious_institution_density,transportation_facility_density,AmenityScore,SafetyScore,QuietScore,FamilyFriendlinessScore,BusinessEnvironmentScore,IncomeCategory,PopulationDensityCategory,LivelinessScore,Latitude,Longitude,BOROUGH
10012,0.2060947976878612,0.5142427732674102,0.3149297646165528,0.4658315388405715,0.1448433284913882,0.32705933711676,0.1830537883169461,0.1304347826086956,0.0,0.0,0.075,0.1379310344827586,0.1643835616438356,0.2244897959183673,0.0101010101010101,0.0614263404476833,0.6666666666666665,0.3666770401595631,0.425,0.6463414634146342,0.0,0.4,0.2417582417582418,0.1714285714285714,0.024390243902439,3614140.5,0.0522867208309777,0.0650089702415371,0.6342299380784268,0.0907599757144503,0.4359557907845579,0.6257358077939433,0.0,0.2894146948941469,0.0888587803280457,0.1399268870766881,0.0036636422937792,0.4261603375527426,0.9380967688718512,0.3627528185728863,0.0907599757144503,0.6666666666666665,Very High,Very High,0.8066031775455879,40.725581,-73.998078,Manhattan
10013,0.2394820809248554,0.3431398713374723,0.3013145406226272,0.7032654985968536,0.2202946669433492,0.2360388193021927,0.8204831605641323,0.0652173913043478,0.09375,0.0,0.1178571428571428,0.3333333333333333,0.2876712328767123,0.4548104956268221,0.0101010101010101,0.1212909942738162,0.8333333333333333,0.3330433470546353,0.15,0.0853658536585365,0.0,0.2,0.0659340659340659,0.0285714285714285,0.073170731707317,6016944.5,0.043811322170113,0.262464747174106,0.4932894250947452,0.332835394840338,0.1338140794223826,0.0718737342608083,0.0,0.1258483754512635,0.0208917836328086,0.0202818213578665,0.0095585353274883,0.0886075949367088,0.7247216287710643,0.5034536026217324,0.332835394840338,0.8333333333333333,Very High,High,0.8591839573106281,40.720103,-74.004903,Manhattan
10014,0.278871676300578,0.385032446554485,0.4188069476082005,0.2130326864431329,0.1770491803278688,0.5250680009402598,0.1888374783111625,0.3369565217391304,0.03125,0.5,0.0928571428571428,0.2528735632183908,0.0821917808219178,0.2215743440233236,0.0101010101010101,0.0775637688703803,1.0,0.3599295545527846,0.175,0.1341463414634146,0.0,0.25,0.1318681318681319,0.2857142857142857,0.2439024390243902,14760854.0,0.0351261436811234,0.0494180938536903,0.4593927705283309,0.0239218357419384,0.1353116493006664,0.0978929558374716,0.0,0.1363465690415845,0.0358071144433876,0.1757897467420454,0.027615739809488,0.2067510548523206,0.9502006057342776,0.5373697266381754,0.0239218357419384,1.0,Very High,High,0.9517552516903804,40.734012,-74.006746,Manhattan
10016,0.4844115606936415,0.7059513442144001,0.4038154897494305,0.4932428561830889,0.3229715708653248,0.8686154672755968,0.1460159273924456,0.5,0.15625,0.0,0.1535714285714285,0.8275862068965517,0.2602739726027397,0.3294460641399417,0.0101010101010101,0.1488807912545553,0.8333333333333333,0.5143908637818927,0.075,0.1951219512195122,0.1923076923076923,0.05,0.0109890109890109,0.2857142857142857,0.2195121951219512,13035354.5,0.013730507617179,0.02004058251506,0.3804454326252065,0.0447560709624226,0.0342049166712806,0.0839863821925966,0.0555524795600095,0.0160843807098167,0.0,0.1036868485711206,0.0146598432296898,0.1645569620253164,0.9780159106556532,0.6164787306603188,0.0447560709624226,0.8333333333333333,Very High,Very High,0.9389316865336332,40.745224,-73.978297,Manhattan
10017,0.1365919075144508,0.3545242576621625,0.3816438876233864,0.4763846319361746,0.0972815936916372,0.2707444843681789,0.0516972905636873,0.1630434782608695,0.0625,0.0,0.0821428571428571,0.3448275862068966,0.273972602739726,0.4285714285714285,0.0101010101010101,0.1176470588235298,0.8333333333333333,0.1423148920920977,0.025,0.0365853658536585,0.0384615384615384,0.0,0.0989010989010989,0.1142857142857142,0.1219512195121951,16635502.0,0.0852729288567054,0.0255703326216147,0.3448541239034912,0.0417545152603128,0.0372714932126696,0.0514777618364418,0.0363197586726998,0.0,0.0548353907415827,0.1355792341750595,0.0266235725059254,0.0717299578059071,0.971634446628208,0.6521962529837992,0.0417545152603128,0.8333333333333333,Very High,High,0.9640885182877617,40.75236,-73.972493,Manhattan
10018,0.031657803468208,0.1050369413152793,0.400545747911921,0.7564831731036477,0.0121186968250674,0.0553745928338762,0.5807937002268986,0.0652173913043478,0.34375,0.5,0.1607142857142857,0.2413793103448275,0.6438356164383561,0.4548104956268221,0.303030303030303,0.1592920353982307,1.0,0.1213486483810278,0.175,0.024390243902439,0.0,0.3,0.0,0.0571428571428571,0.2926829268292683,14788803.5,0.3120573854796754,1.0,1.0,0.0,0.8270080321285141,0.1087835663210332,0.0,1.0,0.0149410456703083,0.2148810294943213,0.2025407753462831,0.0970464135021096,0.0,0.0,0.0,1.0,Very High,Low,0.9519503899554972,40.755319,-73.993114,Manhattan
10019,0.3797826589595375,0.4336531168356884,0.3046317388003037,0.5855059605876989,0.2843743515252127,0.6787837066389064,0.3385460693153001,0.4456521739130434,0.15625,0.0,0.1392857142857143,1.0,0.5205479452054794,0.5364431486880467,0.8484848484848485,0.2436231129619992,0.8333333333333333,0.4515109935448582,0.4,0.3048780487804878,0.0769230769230769,0.1,0.0439560439560439,0.2285714285714285,0.2195121951219512,22941770.0,0.0228306478314706,0.0669385985785232,0.4265313696895459,0.0752636884157263,0.2305668299510146,0.1658587789516803,0.028084907860975,0.0406578026592022,0.0077178918179375,0.1048390859086359,0.0185284414675597,0.2531645569620253,0.9287185375335127,0.5702786288744903,0.0752636884157263,0.8333333333333333,Very High,High,0.9972446510634928,40.765823,-73.987169,Manhattan
10021,0.3868208092485548,0.7824816698036353,0.4160734624145786,0.2298342969193654,0.3633118904336998,0.5869572517545921,0.2248743159674333,0.217391304347826,0.0,0.0,0.0999999999999999,0.7701149425287356,0.0821917808219178,0.2128279883381924,0.0202020202020202,0.0978656949505465,0.6666666666666665,0.1753450365194102,0.05,0.1951219512195122,0.1153846153846153,0.05,0.0879120879120879,0.2285714285714285,0.048780487804878,17670908.5,0.0210454380256344,0.0422988070076245,0.1405495403180598,0.1918471814389533,0.0283181682748504,0.1042981858390012,0.0413925878389218,0.0199743301780843,0.0163965489071573,0.1030105111710303,0.0040456163212918,0.1434599156118143,0.9543662587226044,0.857869199592912,0.1918471814389533,0.6666666666666665,Very High,Very High,0.9703170868326472,40.769258,-73.958751,Manhattan
10022,0.2785479768786126,0.5046984296429474,0.4213506074411542,0.2688202570486561,0.2547831500311268,0.4741932234124718,0.2074120211772033,0.1413043478260869,0.0625,0.5,0.1142857142857142,0.6551724137931034,0.2191780821917808,0.5102040816326531,0.0202020202020202,0.1514836022904742,1.0,0.2301524431933383,0.05,0.073170731707317,0.0,0.0,0.0439560439560439,0.1142857142857142,0.048780487804878,23562819.0,0.0359274071299301,0.0547005507583366,0.2814717457001452,0.1455981906169328,0.038702856784864,0.0534546988121178,0.0,0.0,0.011589465480403,0.0703929898023935,0.0055292032863765,0.050632911392405,0.9405560325086172,0.7158856552692043,0.1455981906169328,1.0,Very High,Very High,1.0,40.758628,-73.967948,Manhattan
10023,0.5474404624277456,0.8642722701351238,0.3953208048595293,0.3678948399050083,0.4931313550529155,0.8331878169179622,0.2000711838768518,0.7282608695652174,0.03125,0.0,0.1464285714285714,0.4597701149425287,0.1917808219178082,0.227405247813411,0.0606060606060606,0.1254554919312864,0.8333333333333333,0.673239688983822,0.675,0.4634146341463415,0.0,0.25,0.4725274725274725,0.8285714285714285,0.6097560975609756,7595922.0,0.01005472171515,0.0252079270639971,0.4479974721629131,0.1780174098024094,0.2734503590281648,0.1771821387186624,0.0,0.0714367684186366,0.0662609370870553,0.2670970703428668,0.0361721461593588,0.6793248945147679,0.9741247893297178,0.5487783031387465,0.1780174098024094,0.8333333333333333,Very High,Very High,0.8832223907069989,40.775921,-73.982607,Manhattan
10024,0.531579190751445,0.4762409753630924,0.4257972665148062,0.3320913694363664,0.5120564432454866,0.6965646932402028,0.388041108688882,0.6195652173913043,0.0,0.0,0.125,0.2758620689655172,0.1095890410958904,0.2448979591836734,0.0909090909090909,0.110359187922957,0.6666666666666665,0.3744312260997081,0.025,0.3414634146341463,0.0384615384615384,0.0,0.1978021978021978,0.4857142857142857,0.1707317073170731,10501036.5,0.0107865474406549,0.0545414001572034,0.2407845863348577,0.2542178657131997,0.0104207783006932,0.1343320978374502,0.0101546817806116,0.0,0.0274546297113372,0.161103683643192,0.0104212000067473,0.2784810126582278,0.9407256266757392,0.7568255272586839,0.2542178657131997,0.6666666666666665,Very High,Very High,0.9166304532457112,40.798452,-73.974428,Manhattan
10025,0.8582104046242772,0.8748279349383375,0.2291381928625664,0.6605611023249975,0.7727744345299853,1.0,0.2000711838768518,1.0,0.0625,0.0,0.175,0.3908045977011494,0.3287671232876712,0.3206997084548105,0.0101010101010101,0.1603331598125974,0.8333333333333333,0.7246827833024487,0.05,0.3170731707317073,0.0,0.2,0.3516483516483517,0.4285714285714285,0.073170731707317,6557656.0,0.0001841906508609,0.0145102782500187,0.2991708573667517,0.275414212684432,0.0130607822410148,0.0781689269323982,0.0,0.0368498942917547,0.0301983638769312,0.0890813612494032,0.0027988523104802,0.3206751054852321,0.984538452762802,0.6980901956295469,0.275414212684432,0.8333333333333333,High,Very High,0.8680608297149746,40.798601,-73.966622,Manhattan
10026,0.2977757225433525,0.7094698991488048,0.1085563781321184,0.7291772784637875,0.2805146295912015,0.2569428120487591,0.5221782266316678,0.2282608695652173,0.0,0.0,0.0642857142857142,0.1379310344827586,1.0,0.1137026239067055,0.2828282828282829,0.0978656949505465,0.6666666666666665,0.5509197044497569,0.025,0.2804878048780488,0.0,0.05,0.4395604395604395,0.6285714285714286,0.048780487804878,5190800.0,0.0321201571114879,0.1341521375261568,0.6760677319199057,0.4005921393262593,0.0181682498603064,0.1923811600554613,0.0,0.025630091462518,0.1131610197840597,0.3634897490069662,0.0051911385970145,0.350210970464135,0.8569188735837017,0.3210854245102865,0.4005921393262593,0.6666666666666665,Low,Very High,0.843948801693212,40.802381,-73.952681,Manhattan
10027,0.535500578034682,0.4720762985644858,0.0837129840546697,0.8710569682117262,0.4564432454866154,0.4415024010208536,0.4180718067357742,0.25,0.09375,0.0,0.1071428571428571,0.2183908045977011,0.7671232876712328,0.2915451895043732,0.0808080808080808,0.1233732431025513,0.8333333333333333,0.6863126476454529,0.1,0.3292682926829268,0.0384615384615384,0.2,0.1868131868131868,0.5714285714285714,0.024390243902439,2644951.0,0.0106515850359759,0.0586341464957466,0.4681225305142591,0.3885943170303159,0.0413871070393756,0.1286146535908891,0.0100825698829283,0.0583851139732359,0.0256128227772471,0.1881878009656835,0.0014781707816025,0.2869198312236287,0.9380839793563496,0.5286320871419434,0.3885943170303159,0.8333333333333333,Very Low,Very High,0.7743980045759313,40.811407,-73.95306,Manhattan
10028,0.40078612716763,1.0000000000000002,0.4005599848139711,0.2314044917912365,0.3735214774849553,0.5905671782128346,0.161364950838635,0.4347826086956521,0.0,0.0,0.0892857142857142,0.5402298850574713,0.1506849315068493,0.239067055393586,0.0404040404040404,0.1082769390942219,0.6666666666666665,0.2827106879983402,0.075,0.1585365853658536,0.0,0.05,0.0109890109890109,0.2285714285714285,0.024390243902439,9854298.5,0.0198111031344261,0.0280904270410674,0.2389868057328081,0.1992191699653086,0.0410563567488535,0.0819075838794541,0.0,0.0193061739881703,0.000715802382554,0.099564733012189,0.0019551437242671,0.0886075949367088,0.969511306281902,0.7586354788247718,0.1992191699653086,0.6666666666666665,Very High,Very High,0.9100732743521994,40.776441,-73.953509,Manhattan
10029,0.6862150289017339,0.6378416720510156,0.0553151100987091,0.9445126379807868,0.6854949159576675,0.514540447966688,0.4076166748231525,0.217391304347826,0.15625,0.5,0.15,0.3793103448275862,0.7808219178082192,0.3994169096209912,0.1414141414141414,0.1608537220197812,1.0,0.6660843364972486,0.075,0.5365853658536586,0.3076923076923077,0.3,0.3626373626373626,0.6285714285714286,0.0975609756097561,10096953.5,0.0046522079517029,0.0437748052320347,0.3478749545989009,0.5089430686261438,0.0243848927016038,0.1646546044556007,0.063365919766325,0.0687999157927976,0.0397357386285889,0.1626217640814687,0.0046449294294774,0.4810126582278481,0.954229438730092,0.6491634208113481,0.5089430686261438,1.0,Very Low,Very High,0.9125826241794708,40.791763,-73.94397,Manhattan
10030,0.2329988439306358,0.6706674719779757,0.0554906985573272,0.5382682387980349,0.2219547623988378,0.1962456764834279,0.3699114650531654,0.1304347826086956,0.0,0.0,0.0535714285714285,0.1034482758620689,0.5342465753424657,0.0787172011661807,0.1111111111111111,0.0593440916189491,0.6666666666666665,0.4232267221177014,0.05,0.1707317073170731,0.0384615384615384,0.25,0.1648351648351648,1.0,0.048780487804878,647424.5,0.0446817423372422,0.1196016967815911,0.6537299523483889,0.4073007092707173,0.0457628060298529,0.1474797169542864,0.0222971221156339,0.1613948664765361,0.0537991344944399,0.7282945963351091,0.0065378082786134,0.2869198312236287,0.8763304876425657,0.3433265843794686,0.4073007092707173,0.6666666666666665,Very Low,Very High,0.629217039984051,40.818267,-73.942856,Manhattan
10031,0.5052670520231213,0.5999592662303003,0.0826831814730448,0.915319238146177,0.4625440962855364,0.3618657443164645,0.1925078969613382,0.3369565217391304,0.15625,0.0,0.1035714285714285,0.0689655172413793,0.3424657534246575,0.2565597667638484,0.1414141414141414,0.1041124414367518,0.8333333333333333,0.9917294970270514,0.125,0.3170731707317073,0.0,0.15,0.3296703296703296,0.4571428571428571,0.1219512195121951,647424.5,0.0122055162761889,0.0264383387394763,0.7350232783604616,0.4813924738368514,0.0547304121336688,0.1310248500621013,0.0,0.0463251709840887,0.0496033414516914,0.1592704069209832,0.0078189467076387,0.3333333333333333,0.9720712242619528,0.2624468686011454,0.4813924738368514,0.8333333333333333,Very Low,Very High,0.629217039984051,40.825288,-73.950045,Manhattan
10032,0.5135260115606936,0.6033092676349131,0.0680334092634776,0.9144020930600544,0.4784395102718405,0.3437153698915342,0.3115184410730969,0.25,0.0625,0.0,0.0892857142857142,0.1149425287356321,0.2328767123287671,0.2040816326530612,0.0303030303030303,0.0796460176991153,0.8333333333333333,0.8549526355744793,0.05,0.3292682926829268,0.6923076923076923,0.2,0.1758241758241758,0.3428571428571428,0.2926829268292683,758032.5,0.0115970579256376,0.0445840741990012,0.6182425189109109,0.5209569551258613,0.021551167780084,0.1339449010474476,0.1890076921735186,0.0608048001953567,0.0251337451777225,0.117592182577573,0.018473177064515,0.3586497890295358,0.953130939939431,0.3786871006807928,0.5209569551258613,0.8333333333333333,Very Low,Very High,0.645487061385876,40.838815,-73.942836,Manhattan
10033,0.4820346820809247,0.6173694412450489,0.1011958997722095,0.8226255693254418,0.4638721726499273,0.3128882769737062,0.3536726431463273,0.3369565217391304,0.34375,0.0,0.0714285714285714,0.1954022988505747,0.2328767123287671,0.2769679300291545,0.0808080808080808,0.1056741280583031,0.8333333333333333,0.7026815479137491,0.05,0.2804878048780488,0.0,0.2,0.2747252747252747,0.5714285714285714,0.2682926829268293,400786.5,0.0136249690639749,0.0547262127437688,0.5357281229647222,0.5490534429046399,0.0229119534176464,0.1213058002701081,0.0,0.0646441419723324,0.0431039952610877,0.208361996666878,0.0180029776254232,0.3333333333333333,0.9424319339780638,0.4610327422541047,0.5490534429046399,0.8333333333333333,Low,Very High,0.5797466990205423,40.850545,-73.933983,Manhattan
10034,0.3431398843930635,0.2335098463353653,0.0993688306757783,0.8547874383143488,0.3558414608840008,0.2414285234561267,0.1337811985585264,0.2826086956521739,0.03125,0.0,0.0785714285714285,0.2413793103448275,0.2191780821917808,0.1895043731778425,0.0101010101010101,0.0817282665278504,0.8333333333333333,0.7472380575163029,0.05,0.1707317073170731,0.0,0.1,0.6813186813186815,0.1999999999999999,0.5121951219512195,404533.0,0.0256601647741076,0.0270130013416971,0.8075340687703174,0.5369547634634864,0.0317556800657962,0.1023389759959077,0.0,0.0447979849902333,0.153186180323412,0.1010754899067112,0.0476354477228333,0.430379746835443,0.9714124955200064,0.1904489941900777,0.5369547634634864,0.8333333333333333,Low,Medium,0.5807064980892502,40.867076,-73.924312,Manhattan
10035,0.2974612716763005,0.1617692502177149,0.0204109719058466,0.8839430405280551,0.26935048765304,0.2136908559723294,0.2391110913378119,0.0978260869565217,0.03125,0.0,0.0714285714285714,0.3218390804597701,0.2876712328767123,0.1836734693877551,0.0404040404040404,0.0791254554919316,0.8333333333333333,0.3294031940927673,0.025,0.1585365853658536,1.0,1.0,0.5714285714285715,0.1714285714285714,0.3170731707317073,1606068.0,0.0319933768870063,0.0594886484237417,0.390497117408463,0.4585376506409729,0.018186434690453,0.1088460138332726,0.4607730577879831,0.5131148988783891,0.1474782737056221,0.0992327919478765,0.0337761740746815,0.5274261603375527,0.9505618483302208,0.6063974080511514,0.4585376506409729,0.8333333333333333,Very Low,Low,0.7229377012648904,40.795455,-73.929655,Manhattan
10036,0.2118381502890172,0.3824058207152289,0.2200408124525436,0.68139798998557,0.1273293214359825,0.4000638033513549,0.2000711838768518,0.5760869565217391,1.0,0.0,0.0785714285714285,0.4942528735632184,0.5342465753424657,1.0,0.1616161616161616,0.2889120249869865,0.8333333333333333,0.3338779417104003,1.0,0.0609756097560975,0.0,0.15,0.0659340659340659,0.1428571428571428,0.1951219512195122,20937881.0,0.0534724689308027,0.0694336651453684,0.5590609260396924,0.0132894216290831,1.0,0.0575481838343938,0.0,0.1058030836469588,0.0238510682019933,0.1136753776886615,0.0285725847945102,0.2573839662447257,0.9279806787254437,0.4377297173572145,0.0132894216290831,0.8333333333333333,High,High,0.9878163506404584,40.75926,-73.98986,Manhattan
10037,0.1443699421965317,0.4542377166615164,0.0811930523917995,0.4314002298956921,0.1440962855364183,0.1675509587293058,0.3857053877296791,0.0652173913043478,0.03125,0.0,0.0357142857142857,0.0689655172413793,0.3835616438356164,0.0699708454810495,0.0101010101010101,0.0437272254034359,0.8333333333333333,0.163340076103716,0.1,0.2439024390243902,0.1538461538461538,0.1,0.3186813186813187,0.8857142857142857,0.4634146341463415,1031865.5,0.0789209203133398,0.1962532655499216,0.3793555337450446,0.2924235729537069,0.1418867707854846,0.3266130387532631,0.1382636655948553,0.10008038585209,0.1631917557521106,1.0,0.0962842050003281,0.4345991561181434,0.793526270784767,0.617572002085538,0.2924235729537069,0.8333333333333333,Very Low,High,0.6772997879854787,40.812957,-73.937376,Manhattan
10038,0.171042774566474,0.4699764025058291,0.2175493545937737,0.7795256728683224,0.1428512139448018,0.1969005003525974,0.2000711838768518,0.1195652173913043,0.125,0.0,0.0821428571428571,0.1954022988505747,0.1643835616438356,0.1720116618075801,0.0101010101010101,0.0707964601769912,0.8333333333333333,0.1984567071704412,0.175,0.1341463414634146,0.0769230769230769,0.1,0.1758241758241758,0.1714285714285714,0.7317073170731707,3955410.5,0.0655698111900987,0.0855876860412222,0.3959768933841487,0.235560049759873,0.2130258620689654,0.1541163042172293,0.0593103448275861,0.0858620689655172,0.0775012246049093,0.1660511679644048,0.1304292751583392,0.2869198312236287,0.9102115517190263,0.6009025883912358,0.235560049759873,0.8333333333333333,High,Very High,0.8159108938420202,40.709278,-74.002562,Manhattan
